Tema,Subtema,ST,ID,UN,DS,REC,indicator_id_abs,indicator_id_rel,is_default_variable,variable_id_abs,aux_abs,variable_id_rel,aux_rel,indicator_label,variant_label,measure_unit_abs,measure_unit_rel,variant_path,description,Arquivo_2010,Var_abs_2010,Var_rel_2010 (denominador),Observações,Descrição_2010,Script_2010_abs,Script_2010_rel,Arquivo_2022,Var_abs_2022,Var_rel_2022 (denominador),Descrição_2022,Script_2022_abs,Script_2022_rel,Arquivo_2000,Var_abs_2000,Descrição_2000,Var_rel_2000 (denominador),Script_2000_abs,Script_2000_rel
População e domicílios,População por faixa etária,pop,ren,mor,ren,10anos_meiosm,pop_ren_mor_tot_10anos,pop_ren_mor_tot_10anos_pct,,pop_ren_mor_ren_10anos_meiosm,"pop_ren_mor_ren_10anos_meiosm,",pop_ren_mor_ren_10anos_meiosm_pct,"pop_ren_mor_ren_10anos_meiosm_pct,",Pessoas de 10 ou mais anos de idade,Até 1/2 salário mínimo,Número de pessoas,Porcentagem em relação ao total de pessoas com 10 ou mais anos de idade,Renda dos residentes,,PessoaRenda,pes_r_V001,pes_r_V010 + pes_r_V009 + pes_r_V001 + pes_r_V006 + pes_r_V005 + pes_r_V004 + pes_r_V008 + pes_r_V007 + pes_r_V002 + pes_r_V003,,Pessoas de 10 anos ou mais de idade com rendimento nominal mensal de até ½ salário mínimo,"pop_ren_mor_ren_10anos_meiosm = pes_r_V001,","pop_ren_mor_ren_10anos_meiosm_pct = pop_ren_mor_ren_10anos_meiosm / (pes_r_V010 + pes_r_V009 + pes_r_V001 + pes_r_V006 + pes_r_V005 + pes_r_V004 + pes_r_V008 + pes_r_V007 + pes_r_V002 + pes_r_V003),",-,-,-,-,,,-,-,-,-,,
População e domicílios,Posse e tipo dos domicílios,dom,bas,dom,tot,dom,dom_bas_dom_tot_dom,dom_bas_dom_tot_dom,sim,dom_bas_dom_tot_dom,"dom_bas_dom_tot_dom,",dom_bas_dom_tot_dom,"dom_bas_dom_tot_dom,",Domicílios particulares e coletivos,Total de domicílios,Número de domicílios,Número de domicílios,Total,,Domicilio01,dom01_V001,1,,Domicílios particulares e domicílios coletivos,"dom_bas_dom_tot_dom = dom01_V001,","dom_bas_dom_tot_dom = dom_bas_dom_tot_dom / (1),",Domicilio1,V00001 + V00002 + V00003,1,Domicílios particulares ocupados e domicílios coletivos com morador,"dom_bas_dom_tot_dom = V00001 + V00002 + V00003,","dom_bas_dom_tot_dom = dom_bas_dom_tot_dom / (1),",Domicilio,dom_V0002 + dom_V0005,Domicílios particulares e domicílios coletivos,-,"dom_bas_dom_tot_dom = dom_V0002 + dom_V0005,",
População e domicílios,Posse e tipo dos domicílios,dom,bas,mor,tot,dom,dom_bas_dom_tot_dom,dom_bas_dom_tot_dom,,dom_bas_mor_tot_dom,"dom_bas_mor_tot_dom,",dom_bas_mor_tot_dom,"dom_bas_mor_tot_dom,",Domicílios particulares e coletivos,Total de moradores,Número de moradores,Número de moradores,Total,,Domicilio02,dom02_V001,1,,Moradores em domicílios particulares e domicílios coletivos,"dom_bas_mor_tot_dom = dom02_V001,","dom_bas_mor_tot_dom = dom_bas_mor_tot_dom / (1),",Domicilio1,V00005 + V00006 + V00007,1,"Domicílios particulares ocupados e domicílios coletivos com morador, Quantidade de moradores","dom_bas_mor_tot_dom = V00005 + V00006 + V00007,","dom_bas_mor_tot_dom = dom_bas_mor_tot_dom / (1),",Morador,mora_V0238 + mora_V0241,Moradores em domicílios particulares e domicílios coletivos,-,"dom_bas_mor_tot_dom = mora_V0238 + mora_V0241,",
População e domicílios,Posse e tipo dos domicílios,dom,bas,dom,tot,dpp,dom_bas_dom_tot_dpp,dom_bas_dom_tot_dpp_pct,sim,dom_bas_dom_tot_dpp,"dom_bas_dom_tot_dpp,",dom_bas_dom_tot_dpp_pct,"dom_bas_dom_tot_dpp_pct,",Domicílios particulares,Total de domicílios,Número de domicílios,Porcentagem em relação ao total de domicílios,Total,,Domicilio01,dom01_V002,dom01_V001,,Domicílios particulares permanentes,"dom_bas_dom_tot_dpp = dom01_V002,","dom_bas_dom_tot_dpp_pct = dom_bas_dom_tot_dpp / (dom01_V001),",Domicilio1,V00001,(V00001 + V00002 + V00003),Domicílios Particulares Permanentes Ocupados,"dom_bas_dom_tot_dpp = V00001,","dom_bas_dom_tot_dpp_pct = dom_bas_dom_tot_dpp / ((V00001 + V00002 + V00003)),",Domicilio,dom_V0003,Domicílios particulares permanentes,dom1_V0001,"dom_bas_dom_tot_dpp = dom_V0003,",dom_bas_dom_tot_dpp_pct = dom_bas_dom_tot_dpp / (dom1_V0001)
População e domicílios,Posse e tipo dos domicílios,dom,bas,mor,tot,dpp,dom_bas_dom_tot_dpp,dom_bas_dom_tot_dpp_pct,,dom_bas_mor_tot_dpp,"dom_bas_mor_tot_dpp,",dom_bas_mor_tot_dpp_pct,"dom_bas_mor_tot_dpp_pct,",Domicílios particulares,Total de moradores,Número de moradores,Porcentagem em relação ao total de moradores,Total,,Domicilio02,dom02_V002,dom02_V001,,Moradores em domicílios particulares permanentes,"dom_bas_mor_tot_dpp = dom02_V002,","dom_bas_mor_tot_dpp_pct = dom_bas_mor_tot_dpp / (dom02_V001),",Domicilio1,V00005,(V00005 + V00006 + V00007),"Domicílios Particulares Permanentes Ocupados, Quantidade de moradores","dom_bas_mor_tot_dpp = V00005,","dom_bas_mor_tot_dpp_pct = dom_bas_mor_tot_dpp / ((V00005 + V00006 + V00007)),",Morador,mora_V0239,Moradores em domicílios particulares permanentes,mora_V0237,"dom_bas_mor_tot_dpp = mora_V0239,",dom_bas_mor_tot_dpp_pct = dom_bas_mor_tot_dpp / (mora_V0237)
População e domicílios,Posse e tipo dos domicílios,dom,bas,mor,sex,dpp_fem,dom_bas_dom_tot_dpp,dom_bas_dom_tot_dpp_pct,,dom_bas_mor_sex_dpp_fem,"dom_bas_mor_sex_dpp_fem,",dom_bas_mor_sex_dpp_fem_pct,"dom_bas_mor_sex_dpp_fem_pct,",Domicílios particulares,Mulheres,Número de moradores,Porcentagem em relação ao total de moradores,Sexo dos moradores,,Domicilio02,dom02_V090,dom02_V002,,Mulheres moradoras em domicílios particulares permanentes,"dom_bas_mor_sex_dpp_fem = dom02_V090,","dom_bas_mor_sex_dpp_fem_pct = dom_bas_mor_sex_dpp_fem / (dom02_V002),",Domicilio1,V00014,V00005,"Domicílios Particulares Permanentes Ocupados, Pessoas de sexo feminino no domicílio","dom_bas_mor_sex_dpp_fem = V00014,","dom_bas_mor_sex_dpp_fem_pct = dom_bas_mor_sex_dpp_fem / (V00005),",Morador,mora_V0349,Mulheres moradoras em domicílios particulares permanentes,mora_V0239,"dom_bas_mor_sex_dpp_fem = mora_V0349,",dom_bas_mor_sex_dpp_fem_pct = dom_bas_mor_sex_dpp_fem / (mora_V0239)
População e domicílios,Posse e tipo dos domicílios,dom,bas,mor,sex,dpp_mas,dom_bas_dom_tot_dpp,dom_bas_dom_tot_dpp_pct,,dom_bas_mor_sex_dpp_mas,"dom_bas_mor_sex_dpp_mas,",dom_bas_mor_sex_dpp_mas_pct,"dom_bas_mor_sex_dpp_mas_pct,",Domicílios particulares,Homens,Número de moradores,Porcentagem em relação ao total de moradores,Sexo dos moradores,,Domicilio02,dom02_V046,dom02_V002,,Homens moradores em domicílios particulares permanentes,"dom_bas_mor_sex_dpp_mas = dom02_V046,","dom_bas_mor_sex_dpp_mas_pct = dom_bas_mor_sex_dpp_mas / (dom02_V002),",Domicilio1,V00011,V00005,"Domicílios Particulares Permanentes Ocupados, Pessoas de sexo masculino no domicílio","dom_bas_mor_sex_dpp_mas = V00011,","dom_bas_mor_sex_dpp_mas_pct = dom_bas_mor_sex_dpp_mas / (V00005),",Morador,mora_V0294,Homens moradores em domicílios particulares permanentes,mora_V0239,"dom_bas_mor_sex_dpp_mas = mora_V0294,",dom_bas_mor_sex_dpp_mas_pct = dom_bas_mor_sex_dpp_mas / (mora_V0239)
População e domicílios,Posse e tipo dos domicílios,dom,bas,dom,tot,imp,dom_bas_dom_tot_imp,dom_bas_dom_tot_imp_pct,sim,dom_bas_dom_tot_imp,"dom_bas_dom_tot_imp,",dom_bas_dom_tot_imp_pct,"dom_bas_dom_tot_imp_pct,",Domicílios improvisados,Total de domicílios,Número de domicílios,Porcentagem em relação ao total de domicílios,Total,,DomicílioRenda,dom_r_V001,dom01_V001,,Total de domicílios particulares improvisados,"dom_bas_dom_tot_imp = dom_r_V001,","dom_bas_dom_tot_imp_pct = dom_bas_dom_tot_imp / (dom01_V001),",Domicilio1,V00002,(V00001 + V00002 + V00003),Domicílios Particulares Improvisados Ocupados,"dom_bas_dom_tot_imp = V00002,","dom_bas_dom_tot_imp_pct = dom_bas_dom_tot_imp / ((V00001 + V00002 + V00003)),",Domicilio,dom_V0004,Domicílios particulares improvisados,dom1_V0001,"dom_bas_dom_tot_imp = dom_V0004,",dom_bas_dom_tot_imp_pct = dom_bas_dom_tot_imp / (dom1_V0001)
População e domicílios,Posse e tipo dos domicílios,dom,mor,dom,tot,alu,dom_mor_dom_tot_alu,dom_mor_dom_tot_alu_pct,sim,dom_mor_dom_tot_alu,"dom_mor_dom_tot_alu,",dom_mor_dom_tot_alu_pct,"dom_mor_dom_tot_alu_pct,",Domicílios alugados,Total de domicílios,Número de domicílios,Porcentagem em relação ao total de domicílios,Total,,Domicilio01,dom01_V008,dom01_V002,,Domicílios particulares permanentes alugados,"dom_mor_dom_tot_alu = dom01_V008,","dom_mor_dom_tot_alu_pct = dom_mor_dom_tot_alu / (dom01_V002),",-,-,-,-,,,Domicilio,dom_V0011,Domicílios particulares permanentes alugados,dom_V0003,"dom_mor_dom_tot_alu = dom_V0011,",dom_mor_dom_tot_alu_pct = dom_mor_dom_tot_alu / (dom_V0003)
População e domicílios,Posse e tipo dos domicílios,dom,mor,mor,tot,alu,dom_mor_dom_tot_alu,dom_mor_dom_tot_alu_pct,,dom_mor_mor_tot_alu,"dom_mor_mor_tot_alu,",dom_mor_mor_tot_alu_pct,"dom_mor_mor_tot_alu_pct,",Domicílios alugados,Total de moradores,Número de moradores,Porcentagem em relação ao total de moradores,Total,,Domicilio02,dom02_V008,dom02_V002,,Moradores em domicílios particulares permanentes alugados,"dom_mor_mor_tot_alu = dom02_V008,","dom_mor_mor_tot_alu_pct = dom_mor_mor_tot_alu / (dom02_V002),",-,-,-,-,,,Morador,mora_V0247,Moradores em domicílios particulares permanentes alugados,mora_V0239,"dom_mor_mor_tot_alu = mora_V0247,",dom_mor_mor_tot_alu_pct = dom_mor_mor_tot_alu / (mora_V0239)
População e domicílios,Posse e tipo dos domicílios,dom,mor,mor,sex,alu_fem,dom_mor_dom_tot_alu,dom_mor_dom_tot_alu_pct,,dom_mor_mor_sex_alu_fem,"dom_mor_mor_sex_alu_fem,",dom_mor_mor_sex_alu_fem_pct,"dom_mor_mor_sex_alu_fem_pct,",Domicílios alugados,Mulheres,Número de moradores,Porcentagem em relação ao total de mulheres residentes,Sexo dos moradores,,Domicilio02,dom02_V096,dom02_V090,,Mulheres moradoras em domicílios particulares permanentes alugados,"dom_mor_mor_sex_alu_fem = dom02_V096,","dom_mor_mor_sex_alu_fem_pct = dom_mor_mor_sex_alu_fem / (dom02_V090),",-,-,-,-,,,Morador,mora_V0357,Mulheres moradoras em domicílios particulares permanentes alugados,mora_V0349,"dom_mor_mor_sex_alu_fem = mora_V0357,",dom_mor_mor_sex_alu_fem_pct = dom_mor_mor_sex_alu_fem / (mora_V0349)
População e domicílios,Posse e tipo dos domicílios,dom,mor,mor,sex,alu_mas,dom_mor_dom_tot_alu,dom_mor_dom_tot_alu_pct,,dom_mor_mor_sex_alu_mas,"dom_mor_mor_sex_alu_mas,",dom_mor_mor_sex_alu_mas_pct,"dom_mor_mor_sex_alu_mas_pct,",Domicílios alugados,Homens,Número de moradores,Porcentagem em relação ao total de homens residentes,Sexo dos moradores,,Domicilio03,dom02_V052,dom02_V046,,Homens moradores em domicílios particulares permanentes alugados,"dom_mor_mor_sex_alu_mas = dom02_V052,","dom_mor_mor_sex_alu_mas_pct = dom_mor_mor_sex_alu_mas / (dom02_V046),",-,-,-,-,,,Morador,mora_V0302,Homens moradores em domicílios particulares permanentes alugados,mora_V0294,"dom_mor_mor_sex_alu_mas = mora_V0302,",dom_mor_mor_sex_alu_mas_pct = dom_mor_mor_sex_alu_mas / (mora_V0294)
População e domicílios,Posse e tipo dos domicílios,dom,mor,dom,tot,apt,dom_mor_dom_tot_apt,dom_mor_dom_tot_apt_pct,sim,dom_mor_dom_tot_apt,"dom_mor_dom_tot_apt,",dom_mor_dom_tot_apt_pct,"dom_mor_dom_tot_apt_pct,",Domicílios tipo apartamento,Total de domicílios,Número de domicílios,Porcentagem em relação ao total de domicílios,Total,,Domicilio01,dom01_V005,dom01_V002,,Domicílios particulares permanentes do tipo apartamento,"dom_mor_dom_tot_apt = dom01_V005,","dom_mor_dom_tot_apt_pct = dom_mor_dom_tot_apt / (dom01_V002),",Domicilio1,V00049,V00001,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é apartamento","dom_mor_dom_tot_apt = V00049,","dom_mor_dom_tot_apt_pct = dom_mor_dom_tot_apt / (V00001),",Domicilio,dom_V0007,Domicílios particulares permanentes do tipo apartamento,dom_V0003,"dom_mor_dom_tot_apt = dom_V0007,",dom_mor_dom_tot_apt_pct = dom_mor_dom_tot_apt / (dom_V0003)
População e domicílios,Posse e tipo dos domicílios,dom,mor,mor,tot,apt,dom_mor_dom_tot_apt,dom_mor_dom_tot_apt_pct,,dom_mor_mor_tot_apt,"dom_mor_mor_tot_apt,",dom_mor_mor_tot_apt_pct,"dom_mor_mor_tot_apt_pct,",Domicílios tipo apartamento,Total de moradores,Número de moradores,Porcentagem em relação ao total de moradores,Total,,Domicilio02,dom02_V005,dom02_V002,,Moradores em domicílios particulares permanentes do tipo apartamento,"dom_mor_mor_tot_apt = dom02_V005,","dom_mor_mor_tot_apt_pct = dom_mor_mor_tot_apt / (dom02_V002),",Domicilio1,V00086,V00005,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é apartamento, Quantidade de moradores","dom_mor_mor_tot_apt = V00086,","dom_mor_mor_tot_apt_pct = dom_mor_mor_tot_apt / (V00005),",Morador,mora_V0243,Moradores em domicílios particulares permanentes do tipo apartamento,mora_V0239,"dom_mor_mor_tot_apt = mora_V0243,",dom_mor_mor_tot_apt_pct = dom_mor_mor_tot_apt / (mora_V0239)
População e domicílios,Posse e tipo dos domicílios,dom,mor,mor,sex,apt_fem,dom_mor_dom_tot_apt,dom_mor_dom_tot_apt_pct,,dom_mor_mor_sex_apt_fem,"dom_mor_mor_sex_apt_fem,",dom_mor_mor_sex_apt_fem_pct,"dom_mor_mor_sex_apt_fem_pct,",Domicílios tipo apartamento,Mulheres,Número de moradores,Porcentagem em relação ao total de mulheres residentes,Sexo dos moradores,,Domicilio02,dom02_V093,dom02_V090,,Mulheres moradoras em domicílios particulares permanentes do tipo apartamento,"dom_mor_mor_sex_apt_fem = dom02_V093,","dom_mor_mor_sex_apt_fem_pct = dom_mor_mor_sex_apt_fem / (dom02_V090),",Domicilio3,V00507,V00014,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é apartamento, Pessoas de sexo feminino no domicílio","dom_mor_mor_sex_apt_fem = V00507,","dom_mor_mor_sex_apt_fem_pct = dom_mor_mor_sex_apt_fem / (V00014),",Morador,mora_V0353,Mulheres moradoras em domicílios particulares permanentes do tipo apartamento,mora_V0349,"dom_mor_mor_sex_apt_fem = mora_V0353,",dom_mor_mor_sex_apt_fem_pct = dom_mor_mor_sex_apt_fem / (mora_V0349)
População e domicílios,Posse e tipo dos domicílios,dom,mor,mor,sex,apt_mas,dom_mor_dom_tot_apt,dom_mor_dom_tot_apt_pct,,dom_mor_mor_sex_apt_mas,"dom_mor_mor_sex_apt_mas,",dom_mor_mor_sex_apt_mas_pct,"dom_mor_mor_sex_apt_mas_pct,",Domicílios tipo apartamento,Homens,Número de moradores,Porcentagem em relação ao total de homens residentes,Sexo dos moradores,,Domicilio02,dom02_V049,dom02_V046,,Homens moradores em domicílios particulares permanentes do tipo apartamento,"dom_mor_mor_sex_apt_mas = dom02_V049,","dom_mor_mor_sex_apt_mas_pct = dom_mor_mor_sex_apt_mas / (dom02_V046),",Domicilio3,V00504,V00011,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é apartamento, Pessoas de sexo masculino no domicílio","dom_mor_mor_sex_apt_mas = V00504,","dom_mor_mor_sex_apt_mas_pct = dom_mor_mor_sex_apt_mas / (V00011),",Morador,mora_V0298,Homens moradores em domicílios particulares permanentes do tipo apartamento,mora_V0294,"dom_mor_mor_sex_apt_mas = mora_V0298,",dom_mor_mor_sex_apt_mas_pct = dom_mor_mor_sex_apt_mas / (mora_V0294)
População e domicílios,Posse e tipo dos domicílios,dom,mor,dom,tot,cas,dom_mor_dom_tot_cas,dom_mor_dom_tot_cas_pct,sim,dom_mor_dom_tot_cas,"dom_mor_dom_tot_cas,",dom_mor_dom_tot_cas_pct,"dom_mor_dom_tot_cas_pct,",Domicílios tipo casa,Total de domicílios,Número de domicílios,Porcentagem em relação ao total de domicílios,Total,,Domicilio01,dom01_V003 + dom01_V004,dom01_V002,,Domicílios particulares permanentes do tipo casa E tipo casa de vila ou em condomínio,"dom_mor_dom_tot_cas = dom01_V003 + dom01_V004,","dom_mor_dom_tot_cas_pct = dom_mor_dom_tot_cas / (dom01_V002),",Domicilio1,V00047 + V00048,V00001,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa E Tipo de espécie é casa de vila ou em condomínio","dom_mor_dom_tot_cas = V00047 + V00048,","dom_mor_dom_tot_cas_pct = dom_mor_dom_tot_cas / (V00001),",Domicilio,dom_V0006,Domicílios particulares permanentes do tipo casa,dom_V0003,"dom_mor_dom_tot_cas = dom_V0006,",dom_mor_dom_tot_cas_pct = dom_mor_dom_tot_cas / (dom_V0003)
População e domicílios,Posse e tipo dos domicílios,dom,mor,mor,tot,cas,dom_mor_dom_tot_cas,dom_mor_dom_tot_cas_pct,,dom_mor_mor_tot_cas,"dom_mor_mor_tot_cas,",dom_mor_mor_tot_cas_pct,"dom_mor_mor_tot_cas_pct,",Domicílios tipo casa,Total de moradores,Número de moradores,Porcentagem em relação ao total de moradores,Total,,Domicilio02,dom02_V003 + dom02_V004,dom02_V002,,Moradores em domicílios particulares permanentes do tipo casa E tipo casa de vila ou em condomínio,"dom_mor_mor_tot_cas = dom02_V003 + dom02_V004,","dom_mor_mor_tot_cas_pct = dom_mor_mor_tot_cas / (dom02_V002),",Domicilio1,V00084 + V00085,V00005,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa, Quantidade de moradores E Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa de vila ou em condomínio, Quantidade de moradores","dom_mor_mor_tot_cas = V00084 + V00085,","dom_mor_mor_tot_cas_pct = dom_mor_mor_tot_cas / (V00005),",Morador,mora_V0242,Moradores em domicílios particulares permanentes do tipo casa,mora_V0239,"dom_mor_mor_tot_cas = mora_V0242,",dom_mor_mor_tot_cas_pct = dom_mor_mor_tot_cas / (mora_V0239)
População e domicílios,Posse e tipo dos domicílios,dom,mor,mor,sex,cas_fem,dom_mor_dom_tot_cas,dom_mor_dom_tot_cas_pct,,dom_mor_mor_sex_cas_fem,"dom_mor_mor_sex_cas_fem,",dom_mor_mor_sex_cas_fem_pct,"dom_mor_mor_sex_cas_fem_pct,",Domicílios tipo casa,Mulheres,Número de moradores,Porcentagem em relação ao total de mulheres residentes,Sexo dos moradores,,Domicilio02,dom02_V091 + dom02_V092,dom02_V090,,Mulheres moradoras em domicílios particulares permanentes do tipo casa E tipo casa de vila ou em condomínio,"dom_mor_mor_sex_cas_fem = dom02_V091 + dom02_V092,","dom_mor_mor_sex_cas_fem_pct = dom_mor_mor_sex_cas_fem / (dom02_V090),",Domicilio3,V00505 + V00506,V00014,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa, Pessoas de sexo feminino no domicílio E Tipo de espécie é casa de vila ou em condomínio, Pessoas de sexo feminino no domicílio","dom_mor_mor_sex_cas_fem = V00505 + V00506,","dom_mor_mor_sex_cas_fem_pct = dom_mor_mor_sex_cas_fem / (V00014),",Morador,mora_V0352,Mulheres moradoras em domicílios particulares permanentes do tipo casa,mora_V0349,"dom_mor_mor_sex_cas_fem = mora_V0352,",dom_mor_mor_sex_cas_fem_pct = dom_mor_mor_sex_cas_fem / (mora_V0349)
População e domicílios,Posse e tipo dos domicílios,dom,mor,mor,sex,cas_mas,dom_mor_dom_tot_cas,dom_mor_dom_tot_cas_pct,,dom_mor_mor_sex_cas_mas,"dom_mor_mor_sex_cas_mas,",dom_mor_mor_sex_cas_mas_pct,"dom_mor_mor_sex_cas_mas_pct,",Domicílios tipo casa,Homens,Número de moradores,Porcentagem em relação ao total de homens residentes,Sexo dos moradores,,Domicilio02,dom02_V047 + dom02_V048,dom02_V046,,Homens moradores em domicílios particulares permanentes do tipo casa E tipo casa de vila ou em condomínio,"dom_mor_mor_sex_cas_mas = dom02_V047 + dom02_V048,","dom_mor_mor_sex_cas_mas_pct = dom_mor_mor_sex_cas_mas / (dom02_V046),",Domicilio3,V00502 + V00503,V00011,"Domicílios Particulares Permanentes Ocupados, Tipo de espécie é casa, Pessoas de sexo masculino no domicílio E Tipo de espécie é casa de vila ou em condomínio, Pessoas de sexo masculino no domicílio","dom_mor_mor_sex_cas_mas = V00502 + V00503,","dom_mor_mor_sex_cas_mas_pct = dom_mor_mor_sex_cas_mas / (V00011),",Morador,mora_V0297,Homens moradores em domicílios particulares permanentes do tipo casa,mora_V0294,"dom_mor_mor_sex_cas_mas = mora_V0297,",dom_mor_mor_sex_cas_mas_pct = dom_mor_mor_sex_cas_mas / (mora_V0294)
População e domicílios,Posse e tipo dos domicílios,dom,mor,dom,tot,mor_ina,dom_mor_dom_tot_mor_ina,dom_mor_dom_tot_mor_ina_pct,sim,dom_mor_dom_tot_mor_ina,"dom_mor_dom_tot_mor_ina,",dom_mor_dom_tot_mor_ina_pct,"dom_mor_dom_tot_mor_ina_pct,",Domicílios com moradia semi-adequada ou inadequada,Total de domicílios,Número de domicílios,Porcentagem em relação ao total de domicílios,Total,,Entorno02,ent_V204 + ent_V205 + ent_V206 + ent_V207,dom01_V002,,Domicílios particulares permanentes com moradia semi-adequada ou inadequada,"dom_mor_dom_tot_mor_ina = ent_V204 + ent_V205 + ent_V206 + ent_V207,","dom_mor_dom_tot_mor_ina_pct = dom_mor_dom_tot_mor_ina / (dom01_V002),",-,-,-,-,,,-,-,-,-,,
População e domicílios,Posse e tipo dos domicílios,dom,mor,mor,tot,mor_ina,dom_mor_dom_tot_mor_ina,dom_mor_dom_tot_mor_ina_pct,,dom_mor_mor_tot_mor_ina,"dom_mor_mor_tot_mor_ina,",dom_mor_mor_tot_mor_ina_pct,"dom_mor_mor_tot_mor_ina_pct,",Domicílios com moradia semi-adequada ou inadequada,Total de moradores,Número de moradores,Porcentagem em relação ao total de moradores,Total,,Entorno04,ent_V625 + ent_V626 + ent_V627 + ent_V628,dom02_V002,,Moradores em domicílios particulares permanentes com moradia semi- adequada ou inadequada,"dom_mor_mor_tot_mor_ina = ent_V625 + ent_V626 + ent_V627 + ent_V628,","dom_mor_mor_tot_mor_ina_pct = dom_mor_mor_tot_mor_ina / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
População e domicílios,Posse e tipo dos domicílios,dom,mor,dom,tot,pro,dom_mor_dom_tot_pro,dom_mor_dom_tot_pro_pct,sim,dom_mor_dom_tot_pro,"dom_mor_dom_tot_pro,",dom_mor_dom_tot_pro_pct,"dom_mor_dom_tot_pro_pct,",Domicílios próprios,Total de domicílios,Número de domicílios,Porcentagem em relação ao total de domicílios,Total,,Domicilio01,dom01_V006 + dom01_V007,dom01_V002,,Domicílios particulares permanentes próprios (quitados ou em aquisição),"dom_mor_dom_tot_pro = dom01_V006 + dom01_V007,","dom_mor_dom_tot_pro_pct = dom_mor_dom_tot_pro / (dom01_V002),",-,-,,-,,,Domicilio,dom_V0009 + dom_V0010,Domicílios particulares permanentes próprios (quitados ou em aquisição),dom_V0003,"dom_mor_dom_tot_pro = dom_V0009 + dom_V0010,",dom_mor_dom_tot_pro_pct = dom_mor_dom_tot_pro / (dom_V0003)
População e domicílios,Posse e tipo dos domicílios,dom,mor,mor,tot,pro,dom_mor_dom_tot_pro,dom_mor_dom_tot_pro_pct,,dom_mor_mor_tot_pro,"dom_mor_mor_tot_pro,",dom_mor_mor_tot_pro_pct,"dom_mor_mor_tot_pro_pct,",Domicílios próprios,Total de moradores,Número de moradores,Porcentagem em relação ao total de moradores,Total,,Domicilio02,dom02_V006 + dom02_V007,dom02_V002,,Moradores em domicílios particulares permanentes próprios (quitados ou em aquisição),"dom_mor_mor_tot_pro = dom02_V006 + dom02_V007,","dom_mor_mor_tot_pro_pct = dom_mor_mor_tot_pro / (dom02_V002),",-,-,,-,,,Morador,mora_V0245 + V0246,Moradores em domicílios particulares permanentes próprios (quitados ou em aquisição),mora_V0239,"dom_mor_mor_tot_pro = mora_V0245 + V0246,",dom_mor_mor_tot_pro_pct = dom_mor_mor_tot_pro / (mora_V0239)
População e domicílios,Posse e tipo dos domicílios,dom,mor,mor,sex,pro_fem,dom_mor_dom_tot_pro,dom_mor_dom_tot_pro_pct,,dom_mor_mor_sex_pro_fem,"dom_mor_mor_sex_pro_fem,",dom_mor_mor_sex_pro_fem_pct,"dom_mor_mor_sex_pro_fem_pct,",Domicílios próprios,Mulheres,Número de moradores,Porcentagem em relação ao total de mulheres residentes,Sexo dos moradores,,Domicilio02,dom02_V094 + dom02_V095,dom02_V090,,Mulheres moradores em domicílios particulares permanentes próprios,"dom_mor_mor_sex_pro_fem = dom02_V094 + dom02_V095,","dom_mor_mor_sex_pro_fem_pct = dom_mor_mor_sex_pro_fem / (dom02_V090),",-,-,,-,,,Morador,mora_V0355 + mora_V0356,Mulheres moradores em domicílios particulares permanentes próprios,mora_V0349,"dom_mor_mor_sex_pro_fem = mora_V0355 + mora_V0356,",dom_mor_mor_sex_pro_fem_pct = dom_mor_mor_sex_pro_fem / (mora_V0349)
